EVALUATION RESULTS:
bleu,success,match
0.11930830465923484,0.6949806902687795,0.6153846153372781
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
1228,2,ada empat hasil yang sesuai dengan kriteria yang dibagikan . apakah kamu ingin yang berada di pusat atau selatan ?saya tidak peduli .,india tidak peduli selatan EOS_Z1,india murah tidak peduli EOS_Z1,"maafkan saya , semoga harimu menyenangkan !",kohinoor adalah sebuah restoran food_SLOT pricerange_SLOT di area_SLOT kota . apakah kamu ingin alamatnya ?
1228,3,kohinoor adalah sebuah restoran india murah di pusat kota . apakah kamu ingin alamatnya ?ya tolong,india tidak peduli selatan EOS_Z1 address,india murah tidak peduli EOS_Z1 address,alamatnya adalah 01223 727 727456 . apakah kamu ingin informasi lebih lanjut lebih lanjut ?,alamatnya adalah 74 mill road city area_SLOT .
1228,4,alamatnya adalah 74 mill road city centre .terima kasih sampai jumpa .,india tidak peduli selatan EOS_Z1,india murah tidak peduli EOS_Z1,terima kasih sudah menggunakan sistem kami . sampai jumpa .,"terima kasih , sampai jumpa ."
1342,5,,,,,
1342,0,"hello , i am looking for an expensive restaurant on the south side of town .",expensive south EOS_Z1,expensive south EOS_Z1,there are two restaurants in the area_SLOT part of town . would you like a different type of food ?,"frankie and bennys serves food_SLOT food , it is in the area_SLOT part of town , and the price range is pricerange_SLOT . can i help you with anything else ?"
1342,1,"frankie and bennys serves italian food , it is in the south part of town , and the price range is expensive . can i help you with anything else ?what is the address and phone number for frankie and bennys ?",expensive south EOS_Z1 address phone,expensive south EOS_Z1 address phone,the address is 01223 727232 and they are located at 01223 727 727 727 727 727 727 727456 . is there anything else i can help you with ?,frankie and bennys address is cambridge leisure park clifton way cherry hinton . their phone number is 01223 412430
1342,2,frankie and bennys address is cambridge leisure park clifton way cherry hinton . their phone number is 01223 412430thank you,expensive south EOS_Z1,expensive south EOS_Z1,you're welcome . goodbye .,you're welcome . is there anything else ?
1342,3,you're welcome . is there anything else ?which part of town it is in ?,expensive south EOS_Z1,south expensive EOS_Z1 area,the missing part of town is located at a corner corner street city area_SLOT and is in the pricerange_SLOT price range . is there anything else i can help you with ?,it is located in the area_SLOT part of town
1342,4,"it is located in the south part of townno , that was it . bye bye .",expensive south EOS_Z1,expensive south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,goodbye
1313,5,,,,,
1313,0,i'm looking for a steakhouse restaurant in the east part of town .,steakhouse east EOS_Z1,steakhouse east EOS_Z1,there are no food_SLOT restaurants in the area_SLOT part of town .,what price range would you like ?
1313,1,what price range would you like ?any price range will be fine .,steakhouse east EOS_Z1,steakhouse east EOS_Z1,there are no restaurants that serve food_SLOT food in the area_SLOT part of town . would you like a different type of food ?,"i have no food_SLOT in the area_SLOT area , but the river bar food_SLOT and grill is located in the area_SLOT area ."
1313,2,"i have no steakhouse in the east area , but the river bar steakhouse and grill is located in the centre area .i really need something in the east part of town . how about indian food ?",indian east EOS_Z1,indian east EOS_Z1,the food_SLOT is located at a corner chesterton restaurant in the area_SLOT part of town . is there anything else i can help you with ?,curry prince is a pricerange_SLOT priced restaurant in the area_SLOT of town that serves food_SLOT food .
1313,3,"curry prince is a moderately priced restaurant in the east of town that serves indian food .sounds great , what is their address and phone number ?",indian east EOS_Z1 address phone,indian east EOS_Z1 address phone,the curry prince is located at a corner curry prince in the area_SLOT part of town . is there anything else i can help you with ?,curry prince is located at 451 newmarket road fen ditton; their phone number is 01223566388 .
1313,4,"curry prince is located at 451 newmarket road fen ditton; their phone number is 01223566388 .thank you , goodbye .",indian east EOS_Z1,indian east EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye ."
1301,5,,,,,
1301,0,"saya berada di utara , apa alamat untuk tempat mediterania di sekitar sini ?",mediterania utara EOS_Z1 address,mediterania utara EOS_Z1 address,alamatnya adalah 01223 352660 .,di rentang harga apa yang kamu suka ?
1301,1,di rentang harga apa yang kamu suka ?saya tidak peduli dengan rentang harga nya .,mediterania utara tidak peduli EOS_Z1,tidak peduli mediterania utara EOS_Z1,"terima kasih , sampai jumpa .",tidak ada lokasi food_SLOT yang tersedia di area_SLOT kota . namun begitu ada sebuah tempat food_SLOT yang bernama bloomsbury restaurant .
1301,2,tidak ada lokasi mediterania yang tersedia di utara kota . namun begitu ada sebuah tempat internasional yang bernama bloomsbury restaurant .bagaimana kalau mediterania di bagian manapun di kota ini ?,mediterania tidak peduli utara EOS_Z1,mediterania tidak peduli tidak peduli EOS_Z1,bloomsbury restaurant berlokasi di bagian area_SLOT kota . apakah kamu ingin informasi lebih lanjut tentang makanan food_SLOT ?,ada tiga restoran food_SLOT di area_SLOT kota . apakah kamu lebih ingin restoran yang pricerange_SLOT atau pricerange_SLOT ?
1301,3,"ada tiga restoran mediterania di pusat kota . apakah kamu lebih ingin restoran yang mahal atau murah ?harga tidak masalah , tolong saya ingin alamat , nomor dan kode posnya",mediterania tidak peduli utara EOS_Z1 address phone postcode,mediterania tidak peduli tidak peduli EOS_Z1 address phone postcode,alamatnya adalah 01223 727232 . apakah kamu ingin informasi lebih lanjut tentang makanan food_SLOT ?,"la mimosa menyediakan masakan food_SLOT . nomor mereka adalah 01223 362525 , alamat mereka adalah thompsons lane fen ditton dan kodeposnya adalah c .b 5 , 8 a .q ."
1301,4,"la mimosa menyediakan masakan mediterania . nomor mereka adalah 01223 362525 , alamat mereka adalah thompsons lane fen ditton dan kodeposnya adalah c .b 5 , 8 a .q .terdengar bagus . terima kasih .",mediterania tidak peduli utara EOS_Z1,mediterania tidak peduli tidak peduli EOS_Z1,"terima kasih , sampai jumpa",sama sama . sampai jumpa .
1315,5,,,,,
1315,0,may have the name of a moderately priced restaurant in the south part of town ?,moderate south EOS_Z1 address,moderate south EOS_Z1,the missing price range is located at 20 milton road chesterton .,there are two restaurants in the area_SLOT part of town and in the pricerange_SLOT price range . what kind of food would you like ?
1315,1,there are two restaurants in the south part of town and in the moderate price range . what kind of food would you like ?i don't care .,moderate south EOS_Z1 address,moderate south EOS_Z1,they are located at a pricerange_SLOT priced restaurant in the area_SLOT part of town . would you like a different type of food ?,restaurant alimentum is the other pricerange_SLOT priced restaurant in the area_SLOT of town
1315,2,restaurant alimentum is the other moderate priced restaurant in the south of townis there anything else ?,moderate south EOS_Z1 address,moderate south EOS_Z1,the missing restaurant is in the pricerange_SLOT price range . is there anything else i can help you with ?,pizza hut cherry hinton is located in the area_SLOT part of town and is in the pricerange_SLOT price range . their phone number is 01223 323737 and they are located at g4 cambridge leisure park clifton way cherry hinton .
1315,3,pizza hut cherry hinton is located in the south part of town and is in the moderate price range . their phone number is 01223 323737 and they are located at g4 cambridge leisure park clifton way cherry hinton . what is the postcode ?,moderate south EOS_Z1 postcode,moderate south EOS_Z1 postcode,the postcode is 01223 727456 . is there anything else i can help you with ?,"my apologies . the postcode is c .b 1 , 7 d .y . is there anything else i could help you with today ?"
1315,4,"my apologies . the postcode is c .b 1 , 7 d .y . is there anything else i could help you with today ?that is it . thank you .",moderate south EOS_Z1,moderate south EOS_Z1,thank you for using our system . goodbye .,thank you for using our system . good bye
1335,5,,,,,
1335,0,saya mencari sebuah restoran mahal yang menyediakan makanan indonesia .,indonesia mahal EOS_Z1,indonesia mahal EOS_Z1,apakah kamu ingin informasi lebih lanjut ?,"maaf , tidak ada restoran pricerange_SLOT yang menyediakan makanan food_SLOT . bisakah saya membantu mu dengan hal yang lain ?"
1335,1,"maaf , tidak ada restoran mahal yang menyediakan makanan indonesia . bisakah saya membantu mu dengan hal yang lain ?kalau begitu bisakah saya mendapatkan makanan thailand ?",thailand mahal EOS_Z1,thailand mahal EOS_Z1,"maafkan saya , sampai jumpa .",bangkok city adalah restoran food_SLOT berharga pricerange_SLOT yang berlokasi di area_SLOT kota .
1335,2,bangkok city adalah restoran thailand berharga mahal yang berlokasi di pusat kota .tolong alamat dan nomor nya,thailand mahal EOS_Z1 address phone,thailand mahal EOS_Z1 address phone,alamatnya adalah 01223 727456 . apakah kamu ingin informasi lanjut lebih lanjut lanjut ?,"tentu , bangkok city berlokasi di 24 green street city area_SLOT dan nomornya adalah 01223 354382 . adakah hal lain yang dapat saya bantu ?"
1335,3,"tentu , bangkok city berlokasi di 24 green street city centre dan nomornya adalah 01223 354382 . adakah hal lain yang dapat saya bantu ?maaf tipe makanan apa yang mereka sediakan ?",thailand mahal EOS_Z1 food,thailand mahal EOS_Z1 food,nomornya adalah 01223 354388 . apakah kamu ingin informasi lebih lanjut lebih lanjut ?,mereka menyediakan makanan food_SLOT .
1335,4,"mereka menyediakan makanan thailand .tidak , terima kasih ! saya mendapatkan semua informasi yang saya butuhkan . sampai jumpa .",thailand mahal EOS_Z1,thailand mahal EOS_Z1,terima kasih telah menggunakan sistem kami . sampai jumpa .,terima kasih .
1291,5,,,,,
1291,0,i want a moderately priced restaurant please .,moderate EOS_Z1,moderate EOS_Z1,there are two pricerange_SLOT priced restaurants in the pricerange_SLOT price range . would you like a different type of food ?,what kind of food would you like to have ?
1291,1,what kind of food would you like to have ?any kind of food will be fine as long as it is moderately priced and in the north part of town .,moderate north EOS_Z1 food,moderate north EOS_Z1,they are located at a corner street city area_SLOT and are in the pricerange_SLOT price range . is there anything else i can help you with ?,"golden wok is in the area_SLOT part of town , and is pricerange_SLOT priced . it serves food_SLOT food ."
1291,2,"golden wok is in the north part of town , and is moderately priced . it serves chinese food .is there any other restaurant ?",moderate north EOS_Z1,moderate north EOS_Z1,golden wok is a food_SLOT restaurant in the area_SLOT part of town . is there anything else i can help you with ?,"there is the nirala , which serves food_SLOT food in the pricerange_SLOT price range and the area_SLOT part of town"
1291,3,"there is the nirala , which serves indian food in the moderate price range and the north part of townthat sounds good . what is their phone number ?",moderate north EOS_Z1 phone,moderate north EOS_Z1 phone,the phone number is 01223 727456 . is there anything else i can help you with ?,the phone number is 01223 360966 .
1291,4,"the phone number is 01223 360966 .thank you , goodbye",moderate north EOS_Z1,moderate north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,you are very welcome . bye .
1242,5,,,,,
1242,0,i'd like information about a restaurant in south that serves english food .,english south EOS_Z1,english south EOS_Z1,there are no restaurants in area_SLOT . would you like a different type of food ?,"i'm sorry , there are no restaurants in the area_SLOT that serve food_SLOT food . can i look for something else ?"
1242,1,"i'm sorry , there are no restaurants in the south that serve english food . can i look for something else ?how about chinese food ?",chinese south EOS_Z1,chinese south EOS_Z1,there are no restaurants that serve food_SLOT food in the area_SLOT part of town . would you like a different type of food ?,there are three restaurants that serve food_SLOT food in the area_SLOT part of town . what price range would you like ?
1242,2,there are three restaurants that serve chinese food in the south part of town . what price range would you like ?cheap price range,chinese south EOS_Z1,chinese cheap south EOS_Z1,the food_SLOT restaurant is in the area_SLOT part of town and is in the area_SLOT part of town . is there anything else i can help you with ?,the lucky star is the only food_SLOT restaurant in the area_SLOT part of town . would you like any specific contact information for them ?
1242,3,"the lucky star is the only chinese restaurant in the south part of town . would you like any specific contact information for them ?yes , i would like to know the address please",chinese south EOS_Z1 address,chinese cheap south EOS_Z1 address,the address is 01223 727456 . is there anything else i can help you with ?,the lucky star is located at cambridge leisure park clifton way cherry hinton . can i help you with anything else ?
1242,4,"the lucky star is located at cambridge leisure park clifton way cherry hinton . can i help you with anything else ? thank you , goodbye .",chinese south EOS_Z1,chinese cheap south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye !"
1343,5,,,,,
1343,0,tolong cari harga yang menengah untuk saya .,menengah EOS_Z1,menengah EOS_Z1,apakah kamu ingin makanan yang menengah ?,tipe makanan apa yang kamu inginkan ?
1343,1,tipe makanan apa yang kamu inginkan ?saya tidak peduli .,tidak peduli menengah EOS_Z1,tidak peduli menengah EOS_Z1,"maafkan saya , sampai jumpa .",area mana yang kamu suka ?
1343,2,"area mana yang kamu suka ?di timur kota , tolong .",tidak peduli menengah timur EOS_Z1 area,menengah timur tidak peduli EOS_Z1,"terima kasih , sampai jumpa .",rajmahal adalah restoran yang menengah yang berada di bagian area_SLOT kota .
1343,3,rajmahal adalah restoran yang menengah yang berada di bagian timur kota .bagus ! berapa nomornya ?,tidak peduli menengah timur EOS_Z1 phone,menengah timur tidak peduli EOS_Z1 phone,nomornya adalah 01223 362430 .,"nomornya adalah 01223 244955 , apakah ada hal lainnya yang dapat saya bantu ?"
